Business Name,Address Line 1,Address Line 2,Address Line 3,Postcode,Business Type ID,Business Type Description,Food Hygiene Rating Scheme ID,Food Hygiene Rating Scheme Type,Hygiene Score,Structural Score,Confidence In Management Score,Rating Value,Rating Date,New Rating Pending,Local Authority Business ID,Local Authority Code,Local Authority Name,Local Authority Email Address,Local Authority Website,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Organisation URI,:@computed_region_hxwp_gyfc,:@computed_region_6i9a_26nj
Trattoria Mondello,,36 Goodge Street,,W1T 2QN,1,Restaurant/Cafe/Canteen,423681,FHRS,5,5,0,5,28/11/2017,False,10538,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529471,181735,-0.135324,51.519697,Unknown,12/01/2020,"(51.519697, -0.135324)",http://opendatacommunities.org/id/london-borough-council/camden,2,10
Prezzo,,Unit 4 Western concourse,,N1 4AL,1,Restaurant/Cafe/Canteen,426364,FHRS,5,10,5,4,07/10/2019,False,72393,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,533361,184956,-0.078056,51.547745,Unknown,12/01/2020,"(51.547745, -0.078056)",http://opendatacommunities.org/id/london-borough-council/camden,,
Crowndale Centre,The Crowndale Centre,218 Eversholt Street,,NW1 1BD,4613,Retailers - other,1152016,FHRS,0,0,5,5,06/06/2019,False,195646,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529262,183348,-0.137742,51.53425,Unknown,12/01/2020,"(51.53425, -0.137742)",http://opendatacommunities.org/id/london-borough-council/camden,15,106
Dapur,,13 Lamb's Conduit Passage,,WC1R 4RH,1,Restaurant/Cafe/Canteen,985340,FHRS,10,5,5,4,11/06/2018,False,82165,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530679,181809,-0.11789,51.520085,Unknown,12/01/2020,"(51.520085, -0.11789)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Pizza Express,,114-118 Southampton Row,,WC1B 5AA,1,Restaurant/Cafe/Canteen,426460,FHRS,0,0,0,5,18/07/2019,False,835,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530352,181861,-0.122586,51.520627,Unknown,12/01/2020,"(51.520627, -0.122586)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
The Cobden Arms,,28-30 Camden High Street,,NW1 0JH,7843,Pub/bar/nightclub,425484,FHRS,15,10,10,2,17/04/2019,False,5652,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529169,183483,-0.139033,51.535485,Unknown,12/01/2020,"(51.535485, -0.139033)",http://opendatacommunities.org/id/london-borough-council/camden,15,106
Nata 28 Kings Cross,,150 Ossulston Street,,NW1 1EE,1,Restaurant/Cafe/Canteen,1063490,FHRS,5,0,10,4,19/06/2018,False,194584,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,529764,183114,-0.130595,51.532023,Unknown,12/01/2020,"(51.532023, -0.130595)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
The Cedar Restaurant and Bar,,202 West End Lane,,NW6 1SG,1,Restaurant/Cafe/Canteen,952273,FHRS,10,10,20,1,14/10/2019,False,84741,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525513,184985,-0.191176,51.549804,Unknown,12/01/2020,"(51.549804, -0.191176)",http://opendatacommunities.org/id/london-borough-council/camden,18,128
The Refinery,,5 Brock Street,,NW1 3FG,1,Restaurant/Cafe/Canteen,1045548,FHRS,5,0,0,5,16/04/2018,False,84019,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529205,182411,-0.138908,51.525833,Unknown,12/01/2020,"(51.525833, -0.138908)",http://opendatacommunities.org/id/london-borough-council/camden,15,105
The Gift Centre,,140 Southampton Row,,WC1B 5AG,4613,Retailers - other,423730,FHRS,,,,Exempt,30/06/2017,False,11191,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530307,181928,-0.12321,51.52124,Unknown,12/01/2020,"(51.52124, -0.12321)",http://opendatacommunities.org/id/london-borough-council/camden,11,73
Baxsterstorey (WSH Group),,265 Tottenham Court Road,,W1T 7RQ,4613,Retailers - other,1174681,FHRS,5,0,5,5,29/07/2019,False,197032,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529825,181423,-0.130339,51.516812,Unknown,12/01/2020,"(51.516812, -0.130339)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
Las Iguanas,,15-17 Brunswick Centre,,WC1N 1AF,1,Restaurant/Cafe/Canteen,912300,FHRS,10,15,10,2,09/10/2019,False,180029,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,530277,182264,-0.123503,51.524273,Unknown,12/01/2020,"(51.524273, -0.123503)",http://opendatacommunities.org/id/london-borough-council/camden,2,12
PANZER'S,Earlham Street Market,35 Earlham Street,,,7844,Takeaway/sandwich shop,1206159,FHRS,0,0,10,4,30/10/2019,False,197663,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530112,181112,-0.12632,51.51396,Unknown,12/01/2020,"(51.51396, -0.12632)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Bloomsbury Bowling Lanes,Tavistock Hotel,46-55 Tavistock Square,,WC1H 9EU,1,Restaurant/Cafe/Canteen,425174,FHRS,0,10,10,4,03/07/2018,False,50077,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529946,182252,-0.12829,51.524243,Unknown,12/01/2020,"(51.524243, -0.12829)",http://opendatacommunities.org/id/london-borough-council/camden,2,11
Zaytoon,,94-96 Cricklewood Broadway,,NW2 3EL,1,Restaurant/Cafe/Canteen,425705,FHRS,5,5,5,5,12/09/2018,False,59820,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000132,Fortune Green,524000,185503,-0.212809,51.554788,Unknown,12/01/2020,"(51.554788, -0.212809)",http://opendatacommunities.org/id/london-borough-council/camden,5,31
Beer And Burger KX Ltd,"Unit 1, Arthouse",1 York Way,,N1C 4AS,4613,Retailers - other,1157875,FHRS,5,5,5,5,20/06/2019,False,196215,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000143,St Pancras and Somers Town,530301,183571,-0.122675,51.536015,Unknown,12/01/2020,"(51.536015, -0.122675)",http://opendatacommunities.org/id/london-borough-council/camden,16,112
Papa John’s,,51a Camden High Street,,NW1 7JH,7844,Takeaway/sandwich shop,493454,FHRS,5,5,5,5,10/01/2018,False,76040,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529115,183498,-0.139801,51.53563,Unknown,12/01/2020,"(51.53563, -0.139801)",http://opendatacommunities.org/id/london-borough-council/camden,15,106
Daddy D's,"Pitch 34, Leather Lane Market",Leather Lane,,EC1N 7TJ,7844,Takeaway/sandwich shop,1051592,FHRS,0,5,0,5,14/11/2019,False,183535,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531243,181863,-0.109737,51.520447,Unknown,12/01/2020,"(51.520447, -0.109737)",http://opendatacommunities.org/id/london-borough-council/camden,11,75
Chalk Farm Foodbank,Chalk Farm Baptist Church,Berkley Road,,NW1 8YS,4613,Retailers - other,947376,FHRS,5,5,0,5,02/02/2017,False,56413,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,527945,184102,-0.156433,51.541317,Unknown,12/01/2020,"(51.541317, -0.156433)",http://opendatacommunities.org/id/london-borough-council/camden,3,18
Udderlicious,,24 Earlham Street,,WC2H 9LN,4613,Retailers - other,1155681,FHRS,5,0,5,5,11/06/2019,False,195887,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530037,181069,-0.127416,51.513582,Unknown,12/01/2020,"(51.513582, -0.127416)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
Village Cafe,,147 Highgate Road,,NW5 1LJ,1,Restaurant/Cafe/Canteen,424398,FHRS,10,10,10,3,19/11/2018,False,2257,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000137,Highgate,528600,185783,-0.146392,51.556275,Unknown,12/01/2020,"(51.556275, -0.146392)",http://opendatacommunities.org/id/london-borough-council/camden,10,71
Map Music Ltd,,46 Grafton Road,,NW5 3DU,1,Restaurant/Cafe/Canteen,424793,FHRS,15,5,10,2,18/12/2018,False,3473,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528727,184839,-0.144907,51.547763,Unknown,12/01/2020,"(51.547763, -0.144907)",http://opendatacommunities.org/id/london-borough-council/camden,12,81
Barb and Bella,,,,,7841,Other catering premises,1011436,FHRS,5,0,0,5,13/10/2017,False,83032,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,,,,,,,Unknown,12/01/2020,,http://opendatacommunities.org/id/london-borough-council/camden,,
Subway,,4 Camden Road,,NW1 9DL,7844,Takeaway/sandwich shop,425131,FHRS,0,5,0,5,27/06/2017,False,4854,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528964,183909,-0.141831,51.539351,Unknown,12/01/2020,"(51.539351, -0.141831)",http://opendatacommunities.org/id/london-borough-council/camden,3,20
Seriously Italian,Eton Avenue Street Market,Eton Avenue,,NW3 3EL,7844,Takeaway/sandwich shop,425767,FHRS,5,5,5,5,21/02/2018,False,60550,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000128,Belsize,527398,184511,-0.164182,51.545117,Unknown,12/01/2020,"(51.545117, -0.164182)",http://opendatacommunities.org/id/london-borough-council/camden,1,4
Dukan 41,,41 Greville Street,,EC1N 8PJ,1,Restaurant/Cafe/Canteen,947371,FHRS,10,15,10,2,22/10/2018,False,183302,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531302,181742,-0.108946,51.519338,Unknown,12/01/2020,"(51.519338, -0.108946)",http://opendatacommunities.org/id/london-borough-council/camden,11,75
Eazy Mart,,35 Grafton Way,,W1T 5DB,4613,Retailers - other,1045547,FHRS,0,5,5,5,16/04/2018,False,194595,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529305,182146,-0.137564,51.523429,Unknown,12/01/2020,"(51.523429, -0.137564)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
The Danish YWCA,,43 Maresfield Gardens,,NW3 5TF,7842,Hotel/bed & breakfast/guest house,424313,FHRS,,,,5,09/01/2019,False,21936,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000133,Frognal and Fitzjohns,526424,185028,-0.178035,51.549981,Unknown,12/01/2020,"(51.549981, -0.178035)",http://opendatacommunities.org/id/london-borough-council/camden,6,40
Zara,,11 South End Road,,NW3 2PT,1,Restaurant/Cafe/Canteen,424552,FHRS,,,,4,05/11/2019,False,2631,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000135,Hampstead Town,527251,185538,-0.165929,51.554379,Unknown,12/01/2020,"(51.554379, -0.165929)",http://opendatacommunities.org/id/london-borough-council/camden,8,55
Compton Lodge,,7 Harley Road,,NW3 3BX,5,Hospitals/Childcare/Caring Premises,424679,FHRS,5,10,5,4,21/06/2019,False,30697,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000144,Swiss Cottage,527049,184040,-0.169382,51.540962,Unknown,12/01/2020,"(51.540962, -0.169382)",http://opendatacommunities.org/id/london-borough-council/camden,17,122
Cigala,,54 Lamb's Conduit Street,,WC1N 3LW,1,Restaurant/Cafe/Canteen,424285,FHRS,10,10,10,3,01/09/2014,False,21774,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530648,182017,-0.118264,51.52197,Unknown,12/01/2020,"(51.52197, -0.118264)",http://opendatacommunities.org/id/london-borough-council/camden,11,79
Pizza Express Ltd,,85-87 Parkway,,NW1 7PP,1,Restaurant/Cafe/Canteen,425901,FHRS,5,5,5,5,18/01/2017,True,6201,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528722,183665,-0.145408,51.537213,Unknown,12/01/2020,"(51.537213, -0.145408)",http://opendatacommunities.org/id/london-borough-council/camden,3,22
Bleeding Heart Bistro,,7 Bleeding Heart Yard,,EC1N 8SJ,1,Restaurant/Cafe/Canteen,425535,FHRS,5,5,5,5,03/09/2018,False,57275,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,531478,181743,-0.10641,51.519306,Unknown,12/01/2020,"(51.519306, -0.10641)",http://opendatacommunities.org/id/london-borough-council/camden,11,75
Starbucks Coffee Co,,99 Kingsway,,WC2B 6QX,1,Restaurant/Cafe/Canteen,424281,FHRS,10,15,10,2,30/05/2019,False,21759,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530544,181396,-0.119993,51.516411,Unknown,12/01/2020,"(51.516411, -0.119993)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
Scribbler,,41 Monmouth Street,,WC2H 9DD,4613,Retailers - other,947384,FHRS,,,,Exempt,16/02/2017,False,80775,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530078,181151,-0.12679,51.514317,Unknown,12/01/2020,"(51.514317, -0.12679)",http://opendatacommunities.org/id/london-borough-council/camden,11,78
The Guilford House Hotel,,6 Guilford Street,,WC1N 1DR,7842,Hotel/bed & breakfast/guest house,424691,FHRS,5,5,10,4,01/02/2019,False,30886,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530766,182256,-0.116476,51.524082,Unknown,12/01/2020,"(51.524082, -0.116476)",http://opendatacommunities.org/id/london-borough-council/camden,11,79
Delicious,,320 Kentish Town Road,,NW5 2TH,1,Restaurant/Cafe/Canteen,426146,FHRS,15,5,20,1,04/02/2019,False,67822,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000139,Kentish Town,528998,185279,-0.140839,51.551655,Unknown,12/01/2020,"(51.551655, -0.140839)",http://opendatacommunities.org/id/london-borough-council/camden,12,80
Chop like a Ghanaian,The O2 Centre,255 Finchley Road,,NW3 6LU,7844,Takeaway/sandwich shop,1088931,FHRS,5,5,10,4,01/11/2018,False,194247,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,526196,184796,-0.181404,51.547947,Unknown,12/01/2020,"(51.547947, -0.181404)",http://opendatacommunities.org/id/london-borough-council/camden,18,131
Bombay Street Food,,100 Drummond Street,,NW1 2HN,7844,Takeaway/sandwich shop,426261,FHRS,5,5,5,5,18/09/2019,False,7014,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529372,182586,-0.136437,51.527368,Unknown,12/01/2020,"(51.527368, -0.136437)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
Cafe Rio,,66 Grafton Way,,W1T 5DR,1,Restaurant/Cafe/Canteen,423926,FHRS,10,15,10,2,23/09/2019,False,14650,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529239,182132,-0.13852,51.523327,Unknown,12/01/2020,"(51.523327, -0.13852)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
Mei Leaf,,99-105 Camden High Street,,NW1 7JN,4613,Retailers - other,1105502,FHRS,5,5,0,5,16/01/2019,False,194834,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529014,183638,-0.14121,51.536912,Unknown,12/01/2020,"(51.536912, -0.14121)",http://opendatacommunities.org/id/london-borough-council/camden,15,107
Chalk Farm Grill,,4 Malden Road,,NW5 3HR,4613,Retailers - other,1131509,FHRS,10,10,10,3,25/04/2019,False,196365,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528338,184647,-0.150584,51.546126,Unknown,12/01/2020,"(51.546126, -0.150584)",http://opendatacommunities.org/id/london-borough-council/camden,9,64
Sainsbury's,Maiden Lane Estate,Maiden Lane,,NW1 9UP,4613,Retailers - other,1181570,FHRS,0,0,0,5,22/08/2019,False,196164,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000131,Cantelowes,529648,184618,-0.131698,51.545575,Unknown,12/01/2020,"(51.545575, -0.131698)",http://opendatacommunities.org/id/london-borough-council/camden,4,28
Dr Coffee Cafe,Ucl Cruciform Building,Gower Street,,WC1E 6AU,1,Restaurant/Cafe/Canteen,1105492,FHRS,0,5,10,4,18/02/2019,False,193987,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529472,182219,-0.135131,51.524048,Unknown,12/01/2020,"(51.524048, -0.135131)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
Radisson Blu Edwardian,,9 Bloomsbury Street,,WC1B 3QD,7842,Hotel/bed & breakfast/guest house,425905,FHRS,0,5,0,5,28/11/2018,False,62040,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,530012,181493,-0.127615,51.517406,Unknown,12/01/2020,"(51.517406, -0.127615)",http://opendatacommunities.org/id/london-borough-council/camden,2,14
Bite Me Burger Co,,1 Adelaide Road,,NW3 3QE,7844,Takeaway/sandwich shop,1081339,FHRS,0,5,5,5,25/09/2018,False,194728,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000136,Haverstock,528168,184383,-0.15313,51.543792,Unknown,12/01/2020,"(51.543792, -0.15313)",http://opendatacommunities.org/id/london-borough-council/camden,9,65
La Ferme London,,154 Regent's Park Road,,NW1 8XN,4613,Retailers - other,1081332,FHRS,10,15,5,2,12/04/2019,False,194218,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,527919,184108,-0.156819,51.541377,Unknown,12/01/2020,"(51.541377, -0.156819)",http://opendatacommunities.org/id/london-borough-council/camden,3,18
Express by Holiday Inn,,152-156 Finchley Road,,NW3 5HS,7842,Hotel/bed & breakfast/guest house,424901,FHRS,0,5,0,5,24/11/2017,False,39377,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000133,Frognal and Fitzjohns,526252,184849,-0.180578,51.54842,Unknown,12/01/2020,"(51.54842, -0.180578)",http://opendatacommunities.org/id/london-borough-council/camden,6,42
Cappadocia Cafe Bistro,,293 Gray's Inn Road,,WC1X 8QF,1,Restaurant/Cafe/Canteen,470844,FHRS,0,5,10,4,24/05/2018,False,73490,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000141,King's Cross,530464,182873,-0.120599,51.529696,Unknown,12/01/2020,"(51.529696, -0.120599)",http://opendatacommunities.org/id/london-borough-council/camden,14,98
Travis Perkins,,156 West End Lane,,NW6 1SD,4613,Retailers - other,759352,FHRS,,,,Exempt,20/01/2015,False,81822,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000145,West Hampstead,525561,184786,-0.190555,51.548005,Unknown,12/01/2020,"(51.548005, -0.190555)",http://opendatacommunities.org/id/london-borough-council/camden,18,132
Museum Tavern,,49 Great Russell Street,,WC1B 3BA,7843,Pub/bar/nightclub,423736,FHRS,0,0,5,5,13/07/2017,False,11320,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000138,Holborn and Covent Garden,530136,181584,-0.1258,51.518188,Unknown,12/01/2020,"(51.518188, -0.1258)",http://opendatacommunities.org/id/london-borough-council/camden,11,77
Pret A Manger,,157 Camden High Street,,NW1 7JR,1,Restaurant/Cafe/Canteen,425560,FHRS,5,0,5,5,03/09/2019,False,5769,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528958,183701,-0.14198,51.537491,Unknown,12/01/2020,"(51.537491, -0.14198)",http://opendatacommunities.org/id/london-borough-council/camden,3,22
Milkman Camden Ltd,,134 Drummond Street,,NW1 2PA,4613,Retailers - other,1199670,FHRS,5,5,5,5,07/08/2019,False,197043,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000142,Regent's Park,529267,182513,-0.137977,51.526745,Unknown,12/01/2020,"(51.526745, -0.137977)",http://opendatacommunities.org/id/london-borough-council/camden,15,104
Jai News,,9 Warren Street,,W1T 5LE,4613,Retailers - other,426435,FHRS,5,5,5,5,22/12/2016,False,7980,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000129,Bloomsbury,529230,182228,-0.138614,51.524192,Unknown,12/01/2020,"(51.524192, -0.138614)",http://opendatacommunities.org/id/london-borough-council/camden,2,13
Tesco Express,,199-203 Kentish Town Road,,NW5 2AE,7840,Retailers - supermarkets/hypermarkets,425143,FHRS,0,5,0,5,20/02/2015,False,49020,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000131,Cantelowes,528992,184823,-0.141078,51.547566,Unknown,12/01/2020,"(51.547566, -0.141078)",http://opendatacommunities.org/id/london-borough-council/camden,4,29
Sonita’s Kitchen,West Yard,Camden Lock Place,,NW1 8AF,7841,Other catering premises,1068805,FHRS,15,10,10,2,29/05/2019,False,67934,506,Camden,foodsafety@camden.gov.uk,http://www.camden.gov.uk,E05000130,Camden Town with Primrose Hill,528626,184094,-0.146635,51.54109,Unknown,12/01/2020,"(51.54109, -0.146635)",http://opendatacommunities.org/id/london-borough-council/camden,3,21
